source_dataset,row_index,symbol,name,coingecko_found,cmc_found,cryptototem_found,note
kaggle_yanmaksi,2774,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,2778,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,2779,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,2780,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,2781,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,2785,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,2787,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,2788,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,2791,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,2793,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,2795,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,2797,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,2801,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,2808,projectgalaxy,projectgalaxy,False,False,False,not_found_anywhere
kaggle_yanmaksi,2809,cowswap,cowswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,2811,staderlabs,staderlabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,2815,starlyio,starlyio,False,False,False,not_found_anywhere
kaggle_yanmaksi,2816,goldfinchfinance,goldfinchfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,2819,gearboxprotocol,gearboxprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,2821,voxiestactics,voxiestactics,False,False,False,not_found_anywhere
kaggle_yanmaksi,2823,umee,umee,False,False,False,not_found_anywhere
kaggle_yanmaksi,2827,monox,monox,False,False,False,not_found_anywhere
kaggle_yanmaksi,2836,blocto,blocto,False,False,False,not_found_anywhere
kaggle_yanmaksi,2841,immutablex,immutablex,False,False,False,not_found_anywhere
kaggle_yanmaksi,2842,acalanetwork,acalanetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,2844,openswap,openswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,2846,lithium,lithium,False,False,False,not_found_anywhere
kaggle_yanmaksi,2847,qredo,qredo,False,False,False,not_found_anywhere
kaggle_yanmaksi,2851,oilernetwork,oilernetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,2855,feiprotocol,feiprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,2860,radicle,radicle,False,False,False,not_found_anywhere
kaggle_yanmaksi,2862,sifchainfinance,sifchainfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,2863,hydradx,hydradx,False,False,False,not_found_anywhere
kaggle_yanmaksi,2865,stegos,stegos,False,False,False,not_found_anywhere
kaggle_yanmaksi,2867,oasislabs,oasislabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,2868,certik,certik,False,False,False,not_found_anywhere
kaggle_yanmaksi,2871,radixdlt,radixdlt,False,False,False,not_found_anywhere
kaggle_yanmaksi,2872,injectiveprotocol,injectiveprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,2874,unilend,unilend,False,False,False,not_found_anywhere
kaggle_yanmaksi,2879,linearfinance,linearfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,2883,skalenetwork,skalenetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,2884,oinfinance,oinfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,2891,elixxir,elixxir,False,False,False,not_found_anywhere
kaggle_yanmaksi,2892,bandprotocol,bandprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,2893,blockstack,blockstack,False,False,False,not_found_anywhere
kaggle_yanmaksi,2894,perlin,perlin,False,False,False,not_found_anywhere
kaggle_yanmaksi,2895,ultralpha,ultralpha,False,False,False,not_found_anywhere
kaggle_yanmaksi,2898,elrondnetwork,elrondnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,2901,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,2902,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,2903,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,2904,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,2908,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,2910,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,2913,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,2914,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,2916,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,2917,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,2918,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,2919,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,2923,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,2925,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,2929,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,2937,coinzix,coinzix,False,False,False,not_found_anywhere
kaggle_yanmaksi,2938,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,2939,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,2941,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,2942,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,2945,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,2949,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,2950,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,2953,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,2955,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,2957,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,2959,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,2962,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,2966,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,2969,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,2973,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,2974,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,2975,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,2976,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,2980,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,2982,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,2983,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,2985,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,2987,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,2989,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,2991,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,2994,nft3,nft3,False,False,False,not_found_anywhere
kaggle_yanmaksi,2995,rewater,rewater,False,False,False,not_found_anywhere
kaggle_yanmaksi,2996,calvaria,calvaria,False,False,False,not_found_anywhere
kaggle_yanmaksi,2998,unofarm,unofarm,False,False,False,not_found_anywhere
kaggle_yanmaksi,3001,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,3002,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,3003,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,3004,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,3008,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,3011,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,3014,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,3015,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,3017,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3018,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,3019,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,3020,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,3024,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,3025,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,3027,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,3031,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,3040,coinzix,coinzix,False,False,False,not_found_anywhere
kaggle_yanmaksi,3042,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,3043,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,3045,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,3046,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,3049,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,3053,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3054,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,3057,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3059,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3061,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,3063,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3067,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,3071,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,3074,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,3078,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,3079,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,3080,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,3081,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,3085,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,3087,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,3088,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,3091,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,3093,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,3095,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,3097,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,3101,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,3108,projectgalaxy,projectgalaxy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3109,cowswap,cowswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,3111,staderlabs,staderlabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,3115,starlyio,starlyio,False,False,False,not_found_anywhere
kaggle_yanmaksi,3116,goldfinchfinance,goldfinchfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3119,gearboxprotocol,gearboxprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3121,voxiestactics,voxiestactics,False,False,False,not_found_anywhere
kaggle_yanmaksi,3127,monox,monox,False,False,False,not_found_anywhere
kaggle_yanmaksi,3136,blocto,blocto,False,False,False,not_found_anywhere
kaggle_yanmaksi,3141,immutablex,immutablex,False,False,False,not_found_anywhere
kaggle_yanmaksi,3142,acalanetwork,acalanetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3144,openswap,openswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,3146,lithium,lithium,False,False,False,not_found_anywhere
kaggle_yanmaksi,3147,qredo,qredo,False,False,False,not_found_anywhere
kaggle_yanmaksi,3151,oilernetwork,oilernetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3155,feiprotocol,feiprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3160,radicle,radicle,False,False,False,not_found_anywhere
kaggle_yanmaksi,3162,sifchainfinance,sifchainfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3163,hydradx,hydradx,False,False,False,not_found_anywhere
kaggle_yanmaksi,3165,stegos,stegos,False,False,False,not_found_anywhere
kaggle_yanmaksi,3167,oasislabs,oasislabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,3168,certik,certik,False,False,False,not_found_anywhere
kaggle_yanmaksi,3171,radixdlt,radixdlt,False,False,False,not_found_anywhere
kaggle_yanmaksi,3172,injectiveprotocol,injectiveprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3174,unilend,unilend,False,False,False,not_found_anywhere
kaggle_yanmaksi,3179,linearfinance,linearfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3183,skalenetwork,skalenetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3184,oinfinance,oinfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3191,elixxir,elixxir,False,False,False,not_found_anywhere
kaggle_yanmaksi,3192,bandprotocol,bandprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3193,blockstack,blockstack,False,False,False,not_found_anywhere
kaggle_yanmaksi,3194,perlin,perlin,False,False,False,not_found_anywhere
kaggle_yanmaksi,3195,ultralpha,ultralpha,False,False,False,not_found_anywhere
kaggle_yanmaksi,3198,elrondnetwork,elrondnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3201,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,3202,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,3203,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,3204,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,3208,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,3210,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,3213,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,3214,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,3216,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3217,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,3218,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,3219,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,3223,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,3225,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,3229,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,3238,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,3239,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,3241,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,3242,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,3245,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,3249,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3250,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,3251,pomerium,pomerium,False,False,False,not_found_anywhere
kaggle_yanmaksi,3253,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3255,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3257,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,3259,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3262,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,3266,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,3269,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,3273,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,3274,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,3275,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,3276,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,3280,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,3282,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,3283,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,3285,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,3287,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,3289,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,3291,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,3294,nft3,nft3,False,False,False,not_found_anywhere
kaggle_yanmaksi,3295,rewater,rewater,False,False,False,not_found_anywhere
kaggle_yanmaksi,3296,calvaria,calvaria,False,False,False,not_found_anywhere
kaggle_yanmaksi,3298,unofarm,unofarm,False,False,False,not_found_anywhere
kaggle_yanmaksi,3301,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,3302,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,3303,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,3304,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,3308,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,3311,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,3314,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,3315,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,3317,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3318,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,3319,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,3320,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,3321,orbofi,orbofi,False,False,False,not_found_anywhere
kaggle_yanmaksi,3324,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,3325,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,3327,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,3331,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,3342,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,3343,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,3345,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,3346,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,3349,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,3353,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3354,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,3355,pomerium,pomerium,False,False,False,not_found_anywhere
kaggle_yanmaksi,3357,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3359,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3361,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,3363,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3367,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,3371,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,3374,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,3378,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,3379,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,3380,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,3381,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,3385,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,3387,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,3388,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,3391,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,3393,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,3395,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,3397,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,3401,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,3408,projectgalaxy,projectgalaxy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3409,cowswap,cowswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,3411,staderlabs,staderlabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,3415,starlyio,starlyio,False,False,False,not_found_anywhere
kaggle_yanmaksi,3416,goldfinchfinance,goldfinchfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3419,gearboxprotocol,gearboxprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3421,voxiestactics,voxiestactics,False,False,False,not_found_anywhere
kaggle_yanmaksi,3427,monox,monox,False,False,False,not_found_anywhere
kaggle_yanmaksi,3436,blocto,blocto,False,False,False,not_found_anywhere
kaggle_yanmaksi,3437,divergence,divergence,False,False,False,not_found_anywhere
kaggle_yanmaksi,3441,immutablex,immutablex,False,False,False,not_found_anywhere
kaggle_yanmaksi,3442,acalanetwork,acalanetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3444,openswap,openswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,3446,lithium,lithium,False,False,False,not_found_anywhere
kaggle_yanmaksi,3447,qredo,qredo,False,False,False,not_found_anywhere
kaggle_yanmaksi,3451,oilernetwork,oilernetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3455,feiprotocol,feiprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3460,radicle,radicle,False,False,False,not_found_anywhere
kaggle_yanmaksi,3462,sifchainfinance,sifchainfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3463,hydradx,hydradx,False,False,False,not_found_anywhere
kaggle_yanmaksi,3465,stegos,stegos,False,False,False,not_found_anywhere
kaggle_yanmaksi,3467,oasislabs,oasislabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,3468,certik,certik,False,False,False,not_found_anywhere
kaggle_yanmaksi,3471,radixdlt,radixdlt,False,False,False,not_found_anywhere
kaggle_yanmaksi,3472,injectiveprotocol,injectiveprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3479,linearfinance,linearfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3483,skalenetwork,skalenetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3484,oinfinance,oinfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3491,elixxir,elixxir,False,False,False,not_found_anywhere
kaggle_yanmaksi,3492,bandprotocol,bandprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3493,blockstack,blockstack,False,False,False,not_found_anywhere
kaggle_yanmaksi,3494,perlin,perlin,False,False,False,not_found_anywhere
kaggle_yanmaksi,3495,ultralpha,ultralpha,False,False,False,not_found_anywhere
kaggle_yanmaksi,3498,elrondnetwork,elrondnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3501,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,3502,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,3503,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,3504,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,3508,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,3510,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,3513,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,3514,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,3516,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,3517,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,3518,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,3519,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,3523,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,3525,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,3529,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,3538,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,3539,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,3541,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,3542,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,3545,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,3549,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3550,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,3553,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,3555,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,3557,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,3559,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,3562,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,3566,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,3569,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,3573,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,3574,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,3575,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,3576,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,3580,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,3582,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,3583,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,3585,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,3587,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,3589,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,3590,iguverse,iguverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,3591,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,3594,nft3,nft3,False,False,False,not_found_anywhere
kaggle_yanmaksi,3595,rewater,rewater,False,False,False,not_found_anywhere
kaggle_yanmaksi,3598,unofarm,unofarm,False,False,False,not_found_anywhere
