web adress,name,ticker,ico success,industry,platform,ieo,mininvest,country,kyc,wlist,regulkyc,regtax,restusa,restchina,tokens f sale,accepting,eth,btc,fiat,ltc,dash,xrp,zec,neo,eos,other,protocol type,distributed in ico,softcap,hardcap,amount raised,circsupply,price mkt,price pre ico,price ico,regulkyc dates,pre ico starts,pre ico ends,total days,ico starts,ico ends,total days.1,artificial intelligence,art,banking,big data,business services,charity,communication,cryptocurrency,education,electronics,energy,enterntainment,health,infrastructre,internet,investment,legal,manufacturing,media,platform.1,real estate,retail,smart contract,software,sports,tourism,virtual reality,other.1,name_std,symbol_std,softcap_usd,hardcap_usd,amount raised_usd,ico_successful,regulkyc dates_parsed
/ico/directhome,DirectHome,DIREC,1,20,6.0,0,1.0,1,1.0,1.0,1.0,0.0,0,0,50000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,3000000.0,30000000.0,3000001.0,,,1 DIREC = 0.77 USD,1.0,2017-08-01 00:00:00,2018-04-15,2018-05-15,30,2018-05-15,2018-09-15,123.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,directhome,DIREC,3000000.0,30000000.0,3000001.0,1,2017-08-01
/ico/perfectchain-network,PerfectChain Network,PNN,1,5,6.0,0,1.0,1,0.0,0.0,1.0,0.0,1,0,, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7,4000000.0,14000000.0,4000000.0,,,,0.1,2017-08-01 00:00:00,,,0,2018-06-12,2018-07-12,30.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perfectchainnetwork,PNN,4000000.0,14000000.0,4000000.0,1,2017-08-01
/ico/msc,MSC,MSC,1,8,6.0,0,0.0,1,1.0,1.0,1.0,0.0,1,1,3200000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,,,5337587.0,,,,3.41,2017-08-01 00:00:00,,,0,2018-06-06,2018-06-10,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,msc,MSC,,,5337587.0,1,2017-08-01
/ico/parcelx,ParcelX,GPX,1,1,6.0,0,2.0,1,1.0,1.0,1.0,0.0,1,1,300000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3,7000000.0,40000000.0,6000000.0,,,1 GPX = 0.000268 ETH,0.18,2017-08-01 00:00:00,2018-07-02,2018-07-31,29,2018-08-01,2018-11-01,92.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,parcelx,GPX,7000000.0,40000000.0,6000000.0,1,2017-08-01
/ico/ixtus,IXTUS,IXTUS,1,9,6.0,0,0.0,1,1.0,1.0,1.0,0.0,0,0,660000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.44,2409600.0,443557838.89,6700000.0,,,"1 ETH = 8,000 IXE",0.0585,2017-08-01 00:00:00,,,0,2018-07-16,2018-09-02,48.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ixtus,IXTUS,2409600.0,443557838.89,6700000.0,1,2017-08-01
/ico/plaza-systems,Plaza Systems,PLAZA,1,1,6.0,0,1.0,1,1.0,1.0,1.0,0.0,1,1,624000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.65,2409600.0,633654055.56,7608720.0,,,,0.0444,2017-08-01 00:00:00,2018-03-15,2018-09-12,181,2018-10-04,2019-02-28,147.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plazasystems,PLAZA,2409600.0,633654055.56,7608720.0,1,2017-08-01
/ico/successlife,Successlife,,1,9,0.0,0,0.0,1,1.0,1.0,1.0,0.0,0,0,65000000.0,"ETH, BTC, LTC, fiat",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,2000000.0,27000000.0,8000000.0,,,,0.8,2017-08-01 00:00:00,,,0,2018-04-15,2018-05-31,46.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,successlife,,2000000.0,27000000.0,8000000.0,1,2017-08-01
/ico/tixguru,Tixguru,TIX Ещлут,1,20,6.0,0,2.0,1,0.0,1.0,1.0,0.0,0,0,350000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.35,4819200.0,380192433.33,8431924.0,,,,0.0038,2017-08-01 00:00:00,2018-06-10,2018-06-19,9,2018-07-01,2018-10-30,121.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tixguru,TIX,4819200.0,380192433.33,8431924.0,1,2017-08-01
/ico/fanfare,Fanfare,FAN,1,22,6.0,0,1.0,1,1.0,1.0,1.0,0.0,1,1,1640000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4525,4000000.0,40000000.0,9000000.0,,,,0.0197,2017-08-01 00:00:00,,,0,2018-08-17,2018-10-31,75.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fanfare,FAN,4000000.0,40000000.0,9000000.0,1,2017-08-01
/ico/donocle,Donocle,DDL,1,8,6.0,0,0.0,1,1.0,1.0,1.0,0.0,0,0,399600000.0,"BTC, ETH, EOS",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.666,10000000.0,30000000.0,10000000.0,,,,0.2,2017-08-01 00:00:00,2018-10-10,2019-01-30,112,2019-02-01,2019-03-31,58.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,donocle,DDL,10000000.0,30000000.0,10000000.0,1,2017-08-01
/ico/sylo,Sylo,SYLO,1,7,6.0,0,1.0,1,1.0,0.0,1.0,0.0,1,1,3250000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.325,25000000.0,35000000.0,10600000.0,,,,0.0087,2017-08-01 00:00:00,,,0,2018-10-18,2018-12-18,61.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sylo,SYLO,25000000.0,35000000.0,10600000.0,1,2017-08-01
/ico/kozjin,Kozjin,KOZ,1,20,6.0,0,0.0,1,1.0,0.0,1.0,0.0,1,1,195000000.0,"USD, BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.65,,390000000.0,15000000.0,,,,2.0,2017-08-01 00:00:00,2019-06-17,2019-06-24,7,2019-06-24,2019-07-28,34.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kozjin,KOZ,,390000000.0,15000000.0,1,2017-08-01
/ico/dateat,DatEat,DTE,1,1,6.0,0,0.0,1,1.0,0.0,1.0,0.0,1,0,200000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,3000000.0,23000000.0,18000000.0,,,1 DTE = 0.09 USD,0.15,2017-08-01 00:00:00,2018-05-09,2018-05-29,20,2018-06-05,2018-09-25,112.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,dateat,DTE,3000000.0,23000000.0,18000000.0,1,2017-08-01
/ico/bit-world-exchange,BitWorld,BIW,1,8,6.0,0,0.0,1,0.0,0.0,1.0,0.0,0,0,40000000.0,"ETH, BTC, NEO, LTC, BTG, ETC, BCH, DASH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.5,6000000.0,20000000.0,19181830.0,,,,0.36,2017-08-01 00:00:00,2018-12-23,2019-01-30,38,2019-01-31,2019-03-31,59.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bitworld,BIW,6000000.0,20000000.0,19181830.0,1,2017-08-01
/ico/lala-world,LaLa World,LALA,1,24,6.0,0,0.0,1,,,1.0,0.0,0,0,,"ETH, BTC, Fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,95048108.33,20000000.0,,,,0.13,2017-08-01 00:00:00,2017-11-25,2017-12-15,20,2018-01-05,2018-02-05,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lalaworld,LALA,,95048108.33,20000000.0,1,2017-08-01
/ico/olife,Olife,OLIFE,1,5,6.0,0,0.0,1,1.0,0.0,1.0,0.0,1,0,500000000.0,"BTC, ETH, Fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,20000000.0,172500000.0,20000000.0,,,,0.025,2017-08-01 00:00:00,,,0,2018-06-05,2018-11-04,152.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,olife,OLIFE,20000000.0,172500000.0,20000000.0,1,2017-08-01
/ico/creatanium,Creatanium,CMB,1,20,6.0,0,0.0,1,1.0,0.0,1.0,0.0,1,1,780000000.0,BTC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.39,10000000.0,150000000.0,20778000.0,,,,0.2,2017-08-01 00:00:00,,,0,2018-06-06,2018-08-30,85.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,creatanium,CMB,10000000.0,150000000.0,20778000.0,1,2017-08-01
/ico/xinfinity,XInfinity,XIF,1,8,6.0,0,1.0,1,0.0,0.0,1.0,0.0,0,0,240000000.0,"BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,,24000000.0,22800000.0,,,1 XIF = 0.1 USD,0.1,2017-08-01 00:00:00,2018-05-23,2018-08-08,77,2018-08-08,2018-08-31,23.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xinfinity,XIF,,24000000.0,22800000.0,1,2017-08-01
/ico/jiocoin,JioCoin,JIO,1,14,6.0,0,0.0,1,0.0,0.0,1.0,0.0,0,0,260000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,8000000.0,1200000.0,30000000.0,,,,0.3,2017-08-01 00:00:00,2018-02-18,2018-02-28,10,2018-04-07,2018-05-17,40.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jiocoin,JIO,8000000.0,1200000.0,30000000.0,1,2017-08-01
/ico/synco,Synco,SYNCO,1,8,6.0,0,0.0,1,1.0,1.0,1.0,0.0,1,1,6500000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,15000000.0,30000000.0,30000000.0,,,,0.0125,2017-08-01 00:00:00,2018-05-30,2018-07-20,51,2018-07-30,2018-08-19,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synco,SYNCO,15000000.0,30000000.0,30000000.0,1,2017-08-01
/ico/chars,CharS,CHARS,1,20,6.0,1,0.0,1,,,1.0,0.0,0,0,1500000000.0,"PROB, USDT, BTC, ETH, XRP",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,,3000000.0,30000000.0,30000000.0,,,,,2017-08-01 00:00:00,,,0,2019-03-20,2019-03-31,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chars,CHARS,3000000.0,30000000.0,30000000.0,1,2017-08-01
/ico/pornx,PORNX,PORNX,1,8,6.0,0,1.0,1,0.0,1.0,1.0,0.0,1,0,238000000.0," ETH, BTC, BCH, XRP, DASH, LTC",1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.7,2409600.0,190096216.67,37756804.0,,,,,2017-08-01 00:00:00,2018-02-11,2018-02-25,14,2018-05-01,2018-06-30,60.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,pornx,PORNX,2409600.0,190096216.67,37756804.0,1,2017-08-01
/ico/sgat,SGAT,SGAT,0,20,0.0,0,1.0,0,1.0,0.0,,,1,0,7800000.0,"BTC, ETH, EUR",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1651275.0,7155525.0,0.0,,,,1.1434,,2018-06-01,2018-10-31,152,2018-11-08,2018-12-30,52.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,sgat,SGAT,1651275.0,7155525.0,0.0,0,
/ico/trustbar,TrustBar,TSB,0,8,5.0,0,1.0,0,1.0,1.0,,,0,0,64800000.0,"BTC, NEO",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,10000000.0,35000000.0,0.0,,,1 TSB = 0.33 USD,0.33,,2018-08-31,2018-09-30,30,2018-10-01,2018-10-31,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trustbar,TSB,10000000.0,35000000.0,0.0,0,
/ico/impala,Impala,ICM,0,3,4.0,0,1.0,0,1.0,1.0,,,1,1,175500000.0," ETH, BTC, XLM, Fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.65,1000000.0,50000000.0,0.0,,,1 ICM = 0.15 USD,0.18,,2018-11-01,2018-12-31,60,2018-10-01,2019-03-31,181.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impala,ICM,1000000.0,50000000.0,0.0,0,
/ico/empleos-io,Empleos.io,PLEO,0,5,2.0,0,0.0,0,1.0,1.0,,,1,0,70000000.0,"BTC, ETH, XEM",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,7000000.0,21000000.0,0.0,,,,0.5,,,,0,2018-11-25,2018-12-15,20.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empleosio,PLEO,7000000.0,21000000.0,0.0,0,
/ico/gameworks,Gameworks,GWX,0,28,2.0,0,0.0,0,1.0,0.0,,,1,1,5040000000.0,"NEM, BTC, ETH, Fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,3000000.0,15000000.0,0.0,,,,0.003,,,,0,2019-02-01,2019-06-08,127.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gameworks,GWX,3000000.0,15000000.0,0.0,0,
/ico/sprtshub,Sprtshub,SHC,0,7,1.0,0,0.0,0,1.0,1.0,,,0,0,60000000.0,"ETH, BTC, EOS, Steem",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3,100000.0,170000.0,0.0,,,,0.0035,,,,0,2019-06-01,2019-06-30,29.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,sprtshub,SHC,100000.0,170000.0,0.0,0,
/ico/blabber,BLABBER,BLA,0,8,1.0,1,,0,0.0,0.0,,,1,1,77500000.0,,,,,,,,,,,,0.0,0.0775,,,0.0,,,,,,2019-03-01,2019-03-31,30,2019-06-21,2019-07-29,38.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blabber,BLA,,,0.0,0,
/ico/destineyai,DestineyAI,ScudoCoin,0,1,0.0,0,,0,1.0,1.0,,,1,1,175846600.0,,,,,,,,,,,,0.0,0.419,,,0.0,,,,6.96,,2018-03-05,2018-03-19,14,2018-03-19,2018-05-07,49.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,destineyai,ScudoCoin,,,0.0,0,
/ico/monaize,Monaize,MNZ,0,3,0.0,0,0.0,0,0.0,0.0,,,1,0,,"BTC, KMD",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1000000.0,10000000.0,0.0,,,,1.054,,,,0,2018-09-01,2019-03-31,211.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monaize,MNZ,1000000.0,10000000.0,0.0,0,
/ico/venoty,VENOTY,VNTY,0,8,0.0,0,1.0,0,0.0,0.0,,,0,0,4000000.0,"BTC, BCH, LTC, Dash, ETH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.085,1101350.0,3304050.0,0.0,,,1 VNTY = 0.3 EUR,0.5051,,2019-03-05,2019-04-05,31,2019-04-05,2019-05-19,44.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,venoty,VNTY,1101350.0,3304050.0,0.0,0,
/ico/elitecoin,Elitecoin,ЕTM,0,5,0.0,0,1.0,0,0.0,0.0,,,0,0,9000000.0," ETH, LA",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18,1000000.0,4050000.0,0.0,,,,0.45,,,,0,2019-04-29,2019-06-09,41.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,elitecoin,ЕTM,1000000.0,4050000.0,0.0,0,
/ico/poins,Poins,PIN Token,0,20,0.0,0,1.0,0,0.0,0.0,,,0,0,20000000.0," ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,679860.0,21742200.0,0.0,,,,0.2293,,,,0,2018-10-08,2018-12-15,68.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poins,PIN,679860.0,21742200.0,0.0,0,
/ico/borneo,Borneo,BMG,0,23,0.0,0,1.0,0,1.0,1.0,,,1,0,1305000000.0,"BTC, ETH, LTC, XMR, DASH, ZEC, TRX, XZC, NEO",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.87,5000000.0,67500000.0,0.0,,,,0.07,,2018-05-01,2018-06-30,60,2018-08-17,2018-11-17,92.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,1,1,1,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,borneo,BMG,5000000.0,67500000.0,0.0,0,
/ico/enlte,Enlte,ENLTE,0,8,0.0,0,0.0,0,1.0,0.0,,,0,0,1000000000.0,"BTC, ETH, LTC, Wave",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,,,0.0,,,1 ENLTE = 0.016 USD,0.016,,2018-02-15,2018-04-01,45,2018-04-01,2018-09-03,155.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,enlte,ENLTE,,,0.0,0,
/ico/makeafolio,Makeafolio,MAF,0,9,0.0,0,0.0,0,0.0,0.0,,,0,0,,"APL, ETN, LTC, BTC, ETH",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,,21000000.0,0.0,,,,0.0096,,2018-09-10,2018-10-31,51,2019-01-01,2019-06-30,180.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,makeafolio,MAF,,21000000.0,0.0,0,
/ico/beldex,BELDEX,BELDEX,0,8,1.0,0,,0,1.0,0.0,,,0,0,187500.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,187500.0,56250.0,0.0,,,,0.25,,,,0,2018-05-01,2018-08-15,106.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beldex,BELDEX,187500.0,56250.0,0.0,0,
/ico/zxc-exchange,ZXC Exchange,WDX,0,5,0.0,0,0.0,0,1.0,0.0,,,0,0,50000000.0,"BTC, ETH, LTC, ZZC, BCH",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,4000000.0,10000000.0,0.0,,,,0.552,,,,0,2018-04-18,2018-06-18,61.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zxcexchange,WDX,4000000.0,10000000.0,0.0,0,
/ico/lumenus,Lumenus,XLS,0,1,4.0,0,0.0,0,0.0,0.0,,,0,0,240000000.0,XLM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8,11500.0,140000.0,0.0,,,"3,000 XLM = 3,600 XLS",0.286,,2018-05-01,2018-05-10,9,2018-05-14,2018-05-31,17.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lumenus,XLS,11500.0,140000.0,0.0,0,
/ico/brumh,BrumH,BRH,0,5,4.0,0,0.0,0,0.0,0.0,,,0,0,2000000000.0,"XLM, BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.2,4578243.0,10713088.62,0.0,,,,0.2763,,,,0,2018-09-01,2018-10-10,39.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brumh,BRH,4578243.0,10713088.62,0.0,0,
/ico/ravn-s-korrax,Ravn's Korrax,KRX,0,7,4.0,0,1.0,0,0.0,0.0,,,0,0,750000000.0," ETH, BTC, XLM, USD",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.41,,31250000.0,0.0,,,,0.07,,2018-06-07,2018-07-04,27,2018-09-19,2018-10-17,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ravnskorrax,KRX,,31250000.0,0.0,0,
/ico/wellmee,Wellmee,WLME,0,1,4.0,0,0.0,0,1.0,0.0,,,0,1,500000000.0,"ETH, XLM",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,7500000.0,25000000.0,0.0,,,,0.05,,,,0,2018-11-01,2018-11-30,29.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wellmee,WLME,7500000.0,25000000.0,0.0,0,
/ico/1kcoin,1KCoin,1KCoin,0,16,3.0,0,1.0,0,0.0,0.0,,,0,0,11000000.0,"BTC, ETH, BCH, LTC",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,,,0.0,,,,3.0,,,,0,2018-03-01,2018-04-30,60.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1kcoin,1KCoin,,,0.0,0,
/ico/signal-trader-platform,Signal Trader platform,STCOIN,0,8,3.0,0,1.0,0,0.0,0.0,,,0,0,,,,,,,,,,,,,4.0,0.45,,,0.0,,,1 STCOIN = 0.15 WAVES,0.3776,,2019-05-10,2019-06-30,51,2019-05-10,2019-05-31,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,signaltraderplatform,STCOIN,,,0.0,0,
/ico/huyucoin,HUYUcoin,HUYU,0,4,3.0,0,0.0,0,0.0,0.0,,,0,0,650000000.0,"BTC, ETH, LTC, BCH",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.65,,12208800.0,0.0,,,,0.024,,2018-04-10,2018-05-20,40,2018-06-01,2018-06-30,29.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,huyucoin,HUYU,,12208800.0,0.0,0,
/ico/fair-diamond-mining,Fair Diamond Mining,FDM,0,20,6.0,0,0.0,0,,,,,0,0,24480.0,"ETH, BTC, LTC, Fiat",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.51,,16800000.0,0.0,,,,167.773,,,,0,2018-11-01,2019-02-28,119.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fairdiamondmining,FDM,,16800000.0,0.0,0,
/ico/cryptoflix,CryptoFlix,FLIX,0,9,6.0,0,1.0,0,1.0,0.0,,,0,0,57000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.57,963840.0,144473124.67,0.0,,,,0.207,,,,0,2018-05-15,2018-06-15,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cryptoflix,FLIX,963840.0,144473124.67,0.0,0,
/ico/ejacoin,EjaCoin,EJAC,0,8,6.0,0,0.0,0,1.0,0.0,,,1,0,,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,500000.0,15000000.0,0.0,,,,0.1,,2018-06-04,2018-07-05,31,2018-07-06,2018-09-16,72.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ejacoin,EJAC,500000.0,15000000.0,0.0,0,
